COD_VAR;LIB_VAR;LIB_VAR_LONG;COD_MOD;LIB_MOD;TYPE_VAR;LONG_VAR
CODGEO;Code géographique;Code géographique;07077;Darbres;CHAR;5
CODGEO;Code géographique;Code géographique;07078;Davézieux;CHAR;5
CODGEO;Code géographique;Code géographique;07079;Désaignes;CHAR;5
CODGEO;Code géographique;Code géographique;07080;Devesset;CHAR;5
CODGEO;Code géographique;Code géographique;07081;Dompnac;CHAR;5
CODGEO;Code géographique;Code géographique;07082;Dornas;CHAR;5
CODGEO;Code géographique;Code géographique;07083;Dunière-sur-Eyrieux;CHAR;5
CODGEO;Code géographique;Code géographique;07084;Eclassan;CHAR;5
CODGEO;Code géographique;Code géographique;07085;Empurany;CHAR;5
CODGEO;Code géographique;Code géographique;07086;Étables;CHAR;5
CODGEO;Code géographique;Code géographique;07087;Fabras;CHAR;5
CODGEO;Code géographique;Code géographique;07088;Faugères;CHAR;5
CODGEO;Code géographique;Code géographique;07089;Félines;CHAR;5
CODGEO;Code géographique;Code géographique;07090;Flaviac;CHAR;5
CODGEO;Code géographique;Code géographique;07091;Fons;CHAR;5
CODGEO;Code géographique;Code géographique;07092;Freyssenet;CHAR;5
CODGEO;Code géographique;Code géographique;07093;Genestelle;CHAR;5
CODGEO;Code géographique;Code géographique;07094;Gilhac-et-Bruzac;CHAR;5
CODGEO;Code géographique;Code géographique;07095;Gilhoc-sur-Ormèze;CHAR;5
CODGEO;Code géographique;Code géographique;07096;Gluiras;CHAR;5
CODGEO;Code géographique;Code géographique;07097;Glun;CHAR;5
CODGEO;Code géographique;Code géographique;07098;Gourdon;CHAR;5
CODGEO;Code géographique;Code géographique;07099;Gras;CHAR;5
CODGEO;Code géographique;Code géographique;07100;Gravières;CHAR;5
CODGEO;Code géographique;Code géographique;07101;Grospierres;CHAR;5
CODGEO;Code géographique;Code géographique;07102;Guilherand-Granges;CHAR;5
CODGEO;Code géographique;Code géographique;07103;Saint-Julien-d'Intres;CHAR;5
CODGEO;Code géographique;Code géographique;07104;Issamoulenc;CHAR;5
CODGEO;Code géographique;Code géographique;07105;Issanlas;CHAR;5
CODGEO;Code géographique;Code géographique;07106;Issarlès;CHAR;5
CODGEO;Code géographique;Code géographique;07107;Jaujac;CHAR;5
CODGEO;Code géographique;Code géographique;07108;Jaunac;CHAR;5
CODGEO;Code géographique;Code géographique;07109;Joannas;CHAR;5
CODGEO;Code géographique;Code géographique;07110;Joyeuse;CHAR;5
CODGEO;Code géographique;Code géographique;07111;Juvinas;CHAR;5
CODGEO;Code géographique;Code géographique;07112;Labastide-sur-Bésorgues;CHAR;5
CODGEO;Code géographique;Code géographique;07113;Labastide-de-Virac;CHAR;5
CODGEO;Code géographique;Code géographique;07114;Labatie-d'Andaure;CHAR;5
CODGEO;Code géographique;Code géographique;07115;Labeaume;CHAR;5
CODGEO;Code géographique;Code géographique;07116;Labégude;CHAR;5
CODGEO;Code géographique;Code géographique;07117;Lablachère;CHAR;5
CODGEO;Code géographique;Code géographique;07118;Laboule;CHAR;5
CODGEO;Code géographique;Code géographique;07119;Le Lac-d'Issarlès;CHAR;5
CODGEO;Code géographique;Code géographique;07120;Lachamp-Raphaël;CHAR;5
CODGEO;Code géographique;Code géographique;07121;Lachapelle-Graillouse;CHAR;5
CODGEO;Code géographique;Code géographique;07122;Lachapelle-sous-Aubenas;CHAR;5
CODGEO;Code géographique;Code géographique;07123;Lachapelle-sous-Chanéac;CHAR;5
CODGEO;Code géographique;Code géographique;07124;Lafarre;CHAR;5
CODGEO;Code géographique;Code géographique;07126;Lagorce;CHAR;5
CODGEO;Code géographique;Code géographique;07127;Lalevade-d'Ardèche;CHAR;5
CODGEO;Code géographique;Code géographique;07128;Lalouvesc;CHAR;5
CODGEO;Code géographique;Code géographique;07129;Lamastre;CHAR;5
CODGEO;Code géographique;Code géographique;07130;Lanarce;CHAR;5
CODGEO;Code géographique;Code géographique;07131;Lanas;CHAR;5
CODGEO;Code géographique;Code géographique;07132;Largentière;CHAR;5
CODGEO;Code géographique;Code géographique;07133;Larnas;CHAR;5
CODGEO;Code géographique;Code géographique;07134;Laurac-en-Vivarais;CHAR;5
CODGEO;Code géographique;Code géographique;07136;Laveyrune;CHAR;5
CODGEO;Code géographique;Code géographique;07137;Lavillatte;CHAR;5
CODGEO;Code géographique;Code géographique;07138;Lavilledieu;CHAR;5
CODGEO;Code géographique;Code géographique;07139;Laviolle;CHAR;5
CODGEO;Code géographique;Code géographique;07140;Lemps;CHAR;5
CODGEO;Code géographique;Code géographique;07141;Lentillères;CHAR;5
CODGEO;Code géographique;Code géographique;07142;Lespéron;CHAR;5
CODGEO;Code géographique;Code géographique;07143;Limony;CHAR;5
CODGEO;Code géographique;Code géographique;07144;Loubaresse;CHAR;5
CODGEO;Code géographique;Code géographique;07145;Lussas;CHAR;5
CODGEO;Code géographique;Code géographique;07146;Lyas;CHAR;5
CODGEO;Code géographique;Code géographique;07147;Malarce-sur-la-Thines;CHAR;5
CODGEO;Code géographique;Code géographique;07148;Malbosc;CHAR;5
CODGEO;Code géographique;Code géographique;07149;Marcols-les-Eaux;CHAR;5
CODGEO;Code géographique;Code géographique;07150;Mariac;CHAR;5
CODGEO;Code géographique;Code géographique;07151;Mars;CHAR;5
CODGEO;Code géographique;Code géographique;07152;Mauves;CHAR;5
CODGEO;Code géographique;Code géographique;07153;Mayres;CHAR;5
CODGEO;Code géographique;Code géographique;07154;Mazan-l'Abbaye;CHAR;5
CODGEO;Code géographique;Code géographique;07155;Mercuer;CHAR;5
CODGEO;Code géographique;Code géographique;07156;Meyras;CHAR;5
CODGEO;Code géographique;Code géographique;07157;Meysse;CHAR;5
CODGEO;Code géographique;Code géographique;07158;Mézilhac;CHAR;5
CODGEO;Code géographique;Code géographique;07159;Mirabel;CHAR;5
CODGEO;Code géographique;Code géographique;07160;Monestier;CHAR;5
CODGEO;Code géographique;Code géographique;07161;Montpezat-sous-Bauzon;CHAR;5
CODGEO;Code géographique;Code géographique;07162;Montréal;CHAR;5
CODGEO;Code géographique;Code géographique;07163;Montselgues;CHAR;5
CODGEO;Code géographique;Code géographique;07165;Belsentes;CHAR;5
CODGEO;Code géographique;Code géographique;07166;Nozières;CHAR;5
CODGEO;Code géographique;Code géographique;07167;Les Ollières-sur-Eyrieux;CHAR;5
CODGEO;Code géographique;Code géographique;07168;Orgnac-l'Aven;CHAR;5
CODGEO;Code géographique;Code géographique;07169;Ozon;CHAR;5
CODGEO;Code géographique;Code géographique;07170;Pailharès;CHAR;5
CODGEO;Code géographique;Code géographique;07171;Payzac;CHAR;5
CODGEO;Code géographique;Code géographique;07172;Peaugres;CHAR;5
CODGEO;Code géographique;Code géographique;07173;Péreyres;CHAR;5
CODGEO;Code géographique;Code géographique;07174;Peyraud;CHAR;5
CODGEO;Code géographique;Code géographique;07175;Le Plagnal;CHAR;5
CODGEO;Code géographique;Code géographique;07176;Planzolles;CHAR;5
CODGEO;Code géographique;Code géographique;07177;Plats;CHAR;5
CODGEO;Code géographique;Code géographique;07178;Pont-de-Labeaume;CHAR;5
CODGEO;Code géographique;Code géographique;07179;Pourchères;CHAR;5
CODGEO;Code géographique;Code géographique;07181;Le Pouzin;CHAR;5
CODGEO;Code géographique;Code géographique;07182;Prades;CHAR;5
CODGEO;Code géographique;Code géographique;07183;Pradons;CHAR;5
CODGEO;Code géographique;Code géographique;07184;Pranles;CHAR;5
CODGEO;Code géographique;Code géographique;07185;Préaux;CHAR;5
CODGEO;Code géographique;Code géographique;07186;Privas;CHAR;5
CODGEO;Code géographique;Code géographique;07187;Prunet;CHAR;5
CODGEO;Code géographique;Code géographique;07188;Quintenas;CHAR;5
CODGEO;Code géographique;Code géographique;07189;Ribes;CHAR;5
CODGEO;Code géographique;Code géographique;07190;Rochecolombe;CHAR;5
CODGEO;Code géographique;Code géographique;07191;Rochemaure;CHAR;5
CODGEO;Code géographique;Code géographique;07192;Rochepaule;CHAR;5
CODGEO;Code géographique;Code géographique;07193;Rocher;CHAR;5
CODGEO;Code géographique;Code géographique;07194;Rochessauve;CHAR;5
CODGEO;Code géographique;Code géographique;07195;La Rochette;CHAR;5
CODGEO;Code géographique;Code géographique;07196;Rocles;CHAR;5
CODGEO;Code géographique;Code géographique;07197;Roiffieux;CHAR;5
CODGEO;Code géographique;Code géographique;07198;Rompon;CHAR;5
CODGEO;Code géographique;Code géographique;07199;Rosières;CHAR;5
CODGEO;Code géographique;Code géographique;07200;Le Roux;CHAR;5
CODGEO;Code géographique;Code géographique;07201;Ruoms;CHAR;5
CODGEO;Code géographique;Code géographique;07202;Sablières;CHAR;5
CODGEO;Code géographique;Code géographique;07203;Sagnes-et-Goudoulet;CHAR;5
CODGEO;Code géographique;Code géographique;07204;Saint-Agrève;CHAR;5
CODGEO;Code géographique;Code géographique;07205;Saint-Alban-d'Ay;CHAR;5
CODGEO;Code géographique;Code géographique;07206;Saint-Alban-en-Montagne;CHAR;5
CODGEO;Code géographique;Code géographique;07207;Saint-Alban-Auriolles;CHAR;5
CODGEO;Code géographique;Code géographique;07208;Saint-Andéol-de-Berg;CHAR;5
CODGEO;Code géographique;Code géographique;07209;Saint-Andéol-de-Fourchades;CHAR;5
CODGEO;Code géographique;Code géographique;07210;Saint-Andéol-de-Vals;CHAR;5
CODGEO;Code géographique;Code géographique;07211;Saint-André-de-Cruzières;CHAR;5
CODGEO;Code géographique;Code géographique;07212;Saint-André-en-Vivarais;CHAR;5
CODGEO;Code géographique;Code géographique;07213;Saint-André-Lachamp;CHAR;5
CODGEO;Code géographique;Code géographique;07214;Saint-Apollinaire-de-Rias;CHAR;5
CODGEO;Code géographique;Code géographique;07215;Saint-Barthélemy-le-Meil;CHAR;5
CODGEO;Code géographique;Code géographique;07216;Saint-Barthélemy-Grozon;CHAR;5
CODGEO;Code géographique;Code géographique;07217;Saint-Barthélemy-le-Plain;CHAR;5
CODGEO;Code géographique;Code géographique;07218;Saint-Basile;CHAR;5
CODGEO;Code géographique;Code géographique;07219;Saint-Bauzile;CHAR;5
CODGEO;Code géographique;Code géographique;07220;Saint-Christol;CHAR;5
CODGEO;Code géographique;Code géographique;07221;Saint-Cierge-la-Serre;CHAR;5
CODGEO;Code géographique;Code géographique;07222;Saint-Cierge-sous-le-Cheylard;CHAR;5
CODGEO;Code géographique;Code géographique;07223;Saint-Cirgues-de-Prades;CHAR;5
CODGEO;Code géographique;Code géographique;07224;Saint-Cirgues-en-Montagne;CHAR;5
CODGEO;Code géographique;Code géographique;07225;Saint-Clair;CHAR;5
CODGEO;Code géographique;Code géographique;07226;Saint-Clément;CHAR;5
CODGEO;Code géographique;Code géographique;07227;Saint-Cyr;CHAR;5
CODGEO;Code géographique;Code géographique;07228;Saint-Désirat;CHAR;5
CODGEO;Code géographique;Code géographique;07229;Saint-Didier-sous-Aubenas;CHAR;5
CODGEO;Code géographique;Code géographique;07230;Saint-Étienne-de-Boulogne;CHAR;5
CODGEO;Code géographique;Code géographique;07231;Saint-Étienne-de-Fontbellon;CHAR;5
CODGEO;Code géographique;Code géographique;07232;Saint-Étienne-de-Lugdarès;CHAR;5
CODGEO;Code géographique;Code géographique;07233;Saint-Étienne-de-Serre;CHAR;5
CODGEO;Code géographique;Code géographique;07234;Saint-Étienne-de-Valoux;CHAR;5
CODGEO;Code géographique;Code géographique;07235;Sainte-Eulalie;CHAR;5
CODGEO;Code géographique;Code géographique;07236;Saint-Félicien;CHAR;5
CODGEO;Code géographique;Code géographique;07237;Saint-Fortunat-sur-Eyrieux;CHAR;5
CODGEO;Code géographique;Code géographique;07238;Saint-Genest-de-Beauzon;CHAR;5
CODGEO;Code géographique;Code géographique;07239;Saint-Genest-Lachamp;CHAR;5
CODGEO;Code géographique;Code géographique;07240;Saint-Georges-les-Bains;CHAR;5
CODGEO;Code géographique;Code géographique;07241;Saint-Germain;CHAR;5
CODGEO;Code géographique;Code géographique;07242;Saint-Gineis-en-Coiron;CHAR;5
CODGEO;Code géographique;Code géographique;07243;Saint-Jacques-d'Atticieux;CHAR;5
CODGEO;Code géographique;Code géographique;07244;Saint-Jean-Chambre;CHAR;5
CODGEO;Code géographique;Code géographique;07245;Saint-Jean-de-Muzols;CHAR;5
CODGEO;Code géographique;Code géographique;07247;Saint-Jean-le-Centenier;CHAR;5
CODGEO;Code géographique;Code géographique;07248;Saint-Jean-Roure;CHAR;5
CODGEO;Code géographique;Code géographique;07249;Saint-Jeure-d'Andaure;CHAR;5
CODGEO;Code géographique;Code géographique;07250;Saint-Jeure-d'Ay;CHAR;5
CODGEO;Code géographique;Code géographique;07251;Saint-Joseph-des-Bancs;CHAR;5
CODGEO;Code géographique;Code géographique;07253;Saint-Julien-du-Gua;CHAR;5
CODGEO;Code géographique;Code géographique;07254;Saint-Julien-du-Serre;CHAR;5
CODGEO;Code géographique;Code géographique;07255;Saint-Julien-en-Saint-Alban;CHAR;5
CODGEO;Code géographique;Code géographique;07257;Saint-Julien-le-Roux;CHAR;5
CODGEO;Code géographique;Code géographique;07258;Saint-Julien-Vocance;CHAR;5
CODGEO;Code géographique;Code géographique;07259;Saint-Just-d'Ardèche;CHAR;5
CODGEO;Code géographique;Code géographique;07260;Saint-Lager-Bressac;CHAR;5
CODGEO;Code géographique;Code géographique;07261;Saint-Laurent-du-Pape;CHAR;5
CODGEO;Code géographique;Code géographique;07262;Saint-Laurent-les-Bains-Laval-d'Aurelle;CHAR;5
CODGEO;Code géographique;Code géographique;07263;Saint-Laurent-sous-Coiron;CHAR;5
CODGEO;Code géographique;Code géographique;07264;Saint-Marcel-d'Ardèche;CHAR;5
CODGEO;Code géographique;Code géographique;07265;Saint-Marcel-lès-Annonay;CHAR;5
CODGEO;Code géographique;Code géographique;07266;Sainte-Marguerite-Lafigère;CHAR;5
CODGEO;Code géographique;Code géographique;07267;Saint-Martial;CHAR;5
CODGEO;Code géographique;Code géographique;07268;Saint-Martin-d'Ardèche;CHAR;5
CODGEO;Code géographique;Code géographique;07269;Saint-Martin-de-Valamas;CHAR;5
CODGEO;Code géographique;Code géographique;07270;Saint-Martin-sur-Lavezon;CHAR;5
CODGEO;Code géographique;Code géographique;07272;Saint-Maurice-d'Ardèche;CHAR;5
CODGEO;Code géographique;Code géographique;07273;Saint-Maurice-d'Ibie;CHAR;5
CODGEO;Code géographique;Code géographique;07274;Saint-Maurice-en-Chalencon;CHAR;5
CODGEO;Code géographique;Code géographique;07275;Saint-Mélany;CHAR;5
CODGEO;Code géographique;Code géographique;07276;Saint-Michel-d'Aurance;CHAR;5
CODGEO;Code géographique;Code géographique;07277;Saint-Michel-de-Boulogne;CHAR;5
CODGEO;Code géographique;Code géographique;07278;Saint-Michel-de-Chabrillanoux;CHAR;5
CODGEO;Code géographique;Code géographique;07279;Saint-Montan;CHAR;5
CODGEO;Code géographique;Code géographique;07280;Saint-Paul-le-Jeune;CHAR;5
CODGEO;Code géographique;Code géographique;07281;Saint-Péray;CHAR;5
CODGEO;Code géographique;Code géographique;07282;Saint-Pierre-de-Colombier;CHAR;5
CODGEO;Code géographique;Code géographique;07283;Saint-Pierre-la-Roche;CHAR;5
CODGEO;Code géographique;Code géographique;07284;Saint-Pierre-Saint-Jean;CHAR;5
CODGEO;Code géographique;Code géographique;07285;Saint-Pierre-sur-Doux;CHAR;5
CODGEO;Code géographique;Code géographique;07286;Saint-Pierreville;CHAR;5
CODGEO;Code géographique;Code géographique;07287;Saint-Pons;CHAR;5
CODGEO;Code géographique;Code géographique;07288;Saint-Priest;CHAR;5
CODGEO;Code géographique;Code géographique;07289;Saint-Privat;CHAR;5
CODGEO;Code géographique;Code géographique;07290;Saint-Prix;CHAR;5
CODGEO;Code géographique;Code géographique;07291;Saint-Remèze;CHAR;5
CODGEO;Code géographique;Code géographique;07292;Saint-Romain-d'Ay;CHAR;5
CODGEO;Code géographique;Code géographique;07293;Saint-Romain-de-Lerps;CHAR;5
CODGEO;Code géographique;Code géographique;07294;Saint-Sauveur-de-Cruzières;CHAR;5
CODGEO;Code géographique;Code géographique;07295;Saint-Sauveur-de-Montagut;CHAR;5
CODGEO;Code géographique;Code géographique;07296;Saint-Sernin;CHAR;5
CODGEO;Code géographique;Code géographique;07297;Saint-Sylvestre;CHAR;5
CODGEO;Code géographique;Code géographique;07298;Saint-Symphorien-sous-Chomérac;CHAR;5
CODGEO;Code géographique;Code géographique;07299;Saint-Symphorien-de-Mahun;CHAR;5
CODGEO;Code géographique;Code géographique;07300;Saint-Thomé;CHAR;5
CODGEO;Code géographique;Code géographique;07301;Saint-Victor;CHAR;5
CODGEO;Code géographique;Code géographique;07302;Saint-Vincent-de-Barrès;CHAR;5
CODGEO;Code géographique;Code géographique;07303;Saint-Vincent-de-Durfort;CHAR;5
CODGEO;Code géographique;Code géographique;07304;Salavas;CHAR;5
CODGEO;Code géographique;Code géographique;07305;Les Salelles;CHAR;5
CODGEO;Code géographique;Code géographique;07306;Sampzon;CHAR;5
CODGEO;Code géographique;Code géographique;07307;Sanilhac;CHAR;5
CODGEO;Code géographique;Code géographique;07308;Sarras;CHAR;5
CODGEO;Code géographique;Code géographique;07309;Satillieu;CHAR;5
CODGEO;Code géographique;Code géographique;07310;Savas;CHAR;5
CODGEO;Code géographique;Code géographique;07311;Sceautres;CHAR;5
CODGEO;Code géographique;Code géographique;07312;Sécheras;CHAR;5
CODGEO;Code géographique;Code géographique;07313;Serrières;CHAR;5
CODGEO;Code géographique;Code géographique;07314;Silhac;CHAR;5
CODGEO;Code géographique;Code géographique;07315;La Souche;CHAR;5
CODGEO;Code géographique;Code géographique;07316;Soyons;CHAR;5
CODGEO;Code géographique;Code géographique;07317;Talencieux;CHAR;5
CODGEO;Code géographique;Code géographique;07318;Tauriers;CHAR;5
CODGEO;Code géographique;Code géographique;07319;Le Teil;CHAR;5
