CODGEO;NBMENFISC17;NBPERSMENFISC17;MED17;PIMP17;TP6017;TP60AGE117;TP60AGE217;TP60AGE317;TP60AGE417;TP60AGE517;TP60AGE617;TP60TOL117;TP60TOL217;PACT17;PTSA17;PCHO17;PBEN17;PPEN17;PPAT17;PPSOC17;PPFAM17;PPMINI17;PPLOGT17;PIMPOT17;D117;D917;RD17
275;6894;14817;19800;43.6;13.9;25;19.7;16.6;13.4;7.1;;6.1;27.6;65;55.1;2.6;7.3;34;8.4;6.8;2.2;2.8;1.8;-14.2;11600;33010;2.8
276;8294;17105;18260;34.4;18.8;29.2;25.5;26;18.5;11.4;12.3;9.7;34.9;53.5;45.9;3.4;4.2;43;7.1;8.3;2.4;3.7;2.2;-11.9;10530;29200;2.8
277;7490;16116;19960;43.3;13.9;24.2;16.8;18.4;13.9;8.6;;5.5;28.7;63.9;57.1;2.7;4.1;36.3;7.9;5.9;2.3;2;1.6;-14;11650;32560;2.8
278;6856;15785;25170;64.5;8.7;;13.6;9.2;7.7;;;;14.7;82.7;74.1;2.6;6;25.2;12.5;3.2;1.5;0.9;0.8;-23.6;13210;51730;3.9
279;7762;18487;20870;49.4;8.5;;9.9;9.7;9.4;;;5;22;76.6;68.8;2.8;5;25.3;8.2;4.8;2.5;1.3;1;-14.9;13210;32550;2.5
280;7319;16372;18990;43.7;19.5;28;28;29.2;15.4;12;;8.8;33.1;62;54.6;4.3;3.1;36.2;7.6;7.3;2.3;3.1;1.9;-13.1;10210;32420;3.2
281;7556;17001;21030;52.8;13;;15.1;14.2;15.4;9.3;;6.4;22.4;70.9;60.9;3.4;6.6;30.7;10.7;4.6;1.9;1.5;1.2;-16.9;11710;38220;3.3
282;11455;19636;20870;50.6;15.3;;23.6;20.5;19.1;11.3;7.3;8.6;24.9;48.2;39.3;4;4.9;49.7;16;4.1;0.8;2.1;1.2;-18;10980;39260;3.6
283;7941;15181;20090;44.7;13.5;;15.2;20.5;14.6;7.9;;7.4;28.6;56.6;47.4;3.6;5.6;43.5;9.2;5.6;1.6;2.5;1.5;-14.9;11640;32720;2.8
284;6867;14739;18970;38.7;14.6;;16.5;20.6;14.1;10.1;;9;30;61.9;54.3;3.5;4.1;37.3;7.7;5.6;2.1;2.1;1.4;-12.5;11380;29750;2.6
285;8259;18296;19260;41.7;17.3;21.4;18.9;19.4;20;13.2;11.6;9.6;31.2;64.8;56.7;3.5;4.6;33.5;9.1;7;2.6;2.6;1.8;-14.4;10630;33050;3.1
286;7689;16196;19650;44.2;14.4;21.9;20.2;15.2;14.3;8.8;13.4;10;25.7;60.8;52.5;2.8;5.5;38.5;8.8;5.5;2.1;2.1;1.3;-13.6;11380;31610;2.8
287;6979;14827;19670;46.3;14.3;21.9;18.7;17.8;14.4;9.5;;7.2;28;62.6;53.5;2.5;6.6;36.4;9.4;6.1;2.1;2.5;1.5;-14.5;11420;32750;2.9
288;6282;14177;15600;29.6;31.9;50.2;45.3;38.8;28.1;19.1;;12.8;47.9;56;48.2;3.9;3.9;33.8;6;15.7;4.1;7.3;4.3;-11.5;8960;27630;3.1
289;7598;16924;17130;37.7;25.3;36.8;33.9;33.1;23.7;16.3;;12.8;41.5;59.1;51.7;4.4;3;36.6;6.6;10.5;3.6;4.1;2.8;-12.8;9490;27900;2.9
290;6509;14445;20020;45.2;13.5;;17;16.1;13.8;9.3;9.5;6.3;27.6;63.6;57.1;3.2;3.3;36.3;7.5;6;2;2.4;1.6;-13.4;11570;32880;2.8
291;6185;14471;16860;37.9;27.7;41.9;37.2;35.7;23.5;14.9;;10.1;41;62.8;54.5;4.6;3.7;32;6.5;12.1;3.9;5;3.2;-13.4;9280;29560;3.2
292;6357;13733;18840;41.7;17.8;28.1;22.2;21.7;18.3;11.5;;9.7;31.1;63.1;55.5;3.2;4.4;35.9;7.5;7.3;2.5;2.9;1.9;-13.8;10620;31680;3
293;7037;14527;20080;47;15.8;32.2;23.7;18.3;15.3;9.2;;5.4;30.2;62.1;53.6;2.9;5.6;36.7;9.7;7;2;3.1;1.9;-15.5;10810;35690;3.3
294;6940;15983;20580;49.5;13.4;;16.3;15.4;14.4;10.4;;6.2;25.8;68.3;60.2;3.1;5;31.7;9.3;5.7;2.5;1.9;1.3;-15;11580;34960;3
295;6813;13756;18640;39.2;19.8;29;26.2;26.5;22.2;12.5;12.5;12.2;34.3;53.8;43.8;3.3;6.7;41.9;10.7;7.6;2;3.6;2;-14;10050;31040;3.1
296;6862;14602;18920;39.9;17.6;35.6;20.5;20.4;19.5;12.1;11.8;8.6;34;57.8;47.2;3.2;7.4;38.7;10.2;7.5;2;3.5;2;-14.2;10620;32550;3.1
297;7019;14958;20290;46.6;13.5;21.2;15.4;18.1;13.4;8.3;;5;23;67.7;60.5;3;4.2;31.9;8.5;6.5;2.1;2.7;1.7;-14.6;11630;34880;3
298;6648;14080;20780;49.4;13.3;;18.2;15.7;11.3;8.2;;5.1;26.9;67.7;56.8;3.4;7.5;33.5;8.1;5.5;2;2.1;1.4;-14.8;11760;33630;2.9
299;6755;15406;19450;45.4;19;27;19.5;23.5;17.8;15.6;14.3;10.4;35.3;67.5;59.1;3.6;4.8;32.4;7.9;7.1;2.5;2.8;1.8;-14.9;10390;33650;3.2
300;6973;13978;19820;44;15.1;;20.2;17.1;17.5;10.6;10.2;9.1;28;57.8;47.9;3.2;6.7;42.7;8.4;5.3;1.5;2.4;1.4;-14.2;11150;32080;2.9
301;6003;14331;21720;53.7;10.2;;12.9;14.2;8.7;;;6.3;22.9;71.6;65.2;3;3.4;32.1;7.3;4.1;2;1.3;0.8;-15.1;12550;35190;2.8
302;6540;12968;19830;45.9;14.8;;17.7;20.5;18.9;8.2;;8.1;29.8;56.1;48;2.7;5.4;43.6;8.6;6.2;1.8;2.9;1.5;-14.5;11200;33150;3
303;6594;14048;20670;47.6;11.4;;11.9;13.1;12;8.8;;5.8;23.8;67.3;60.1;2.9;4.3;35;7.7;4.5;1.8;1.6;1.1;-14.5;12340;34740;2.8
304;6157;13172;17720;34.1;20.7;;25.4;26.9;24.3;14.1;14.9;13.5;40.1;49.4;40.7;4.9;3.8;46.8;8.7;7.3;2.3;3.1;1.9;-12.2;10130;28470;2.8
305;6126;13798;18390;45.8;22.1;29.6;29.6;28.4;21.5;11.6;;7.1;32.2;68.7;59.1;3.4;6.2;29.1;10.5;8.7;2.9;3.4;2.4;-17;9580;34590;3.6
306;6452;14190;18810;41.3;19.2;32.9;20.6;22.3;19.7;12.1;;8;34;68;59.9;3;5.1;30.7;8.1;7.7;2.7;3;2;-14.5;10520;31980;3
307;5903;14411;18060;41.3;23.2;26.9;27.8;29.4;21;21;;12.5;37.9;65.1;57.5;4.1;3.5;31.7;7.6;8.7;3.2;3.3;2.2;-13.1;9590;31220;3.3
308;6016;12820;19830;46.1;12.4;;12.3;16.6;11.3;8.7;;7.6;22.3;66.3;57.8;2.3;6.2;33.9;8.8;5.3;2.1;1.9;1.3;-14.3;12080;32330;2.7
309;6928;15192;19970;43.6;14.6;;18.6;18.5;16.3;8.6;;7.4;28;62.5;51.1;4.3;7.1;34.1;11.8;6.2;2.3;2.2;1.7;-14.6;11490;33590;2.9
310;5957;13385;19600;43.3;12.6;;16.2;15.5;9.8;7.9;;6.7;27;65.7;58.8;2.6;4.3;33.9;8.2;5.4;2.6;1.6;1.2;-13.2;11850;29970;2.5
311;6412;13586;19780;43;14.5;;17.2;18.4;12.8;8.8;12.1;7.9;29.4;62.1;52;3.1;7;35.2;10.8;6;2;2.4;1.6;-14.1;11170;32850;2.9
312;5987;12845;21810;56.4;9.6;;;11;11.1;;;5;20;67;59.1;2.9;5;33.8;11;4;1.8;1.2;1;-15.8;12760;35490;2.8
313;7659;16700;21450;52.7;10.6;;10.8;15.4;11.5;5.7;;6.9;18.9;66.2;54.8;4.1;7.3;34.6;12.3;3.8;1.6;1.3;0.9;-16.9;12390;36630;3
314;7324;14332;21260;54.4;14.5;;17.8;19.7;19.5;10.5;9.8;8.1;24.3;48;37;3.4;7.6;48.5;20.2;3.3;1;1.5;0.8;-20;11250;41530;3.7
315;4872;10566;19290;47.6;18;;27.6;22.5;15.2;12.4;;7.6;29.8;65.8;59.5;3.4;2.9;34.6;6.7;6.9;2.5;2.5;1.9;-14;10650;33520;3.1
316;6527;13720;19950;45.1;17.3;;20.7;20.3;21.5;12.6;10.5;9.8;32.5;54.2;42.8;3.2;8.2;43.8;12.1;5.6;1.7;2.4;1.5;-15.7;10840;35320;3.3
317;7027;14469;21900;52.5;9;;;12.3;9.9;5.7;;5.4;20.5;62.3;53.1;3;6.2;39.9;10.3;3.9;1.5;1.4;1;-16.4;13030;37560;2.9
318;6408;13467;19490;43;15.9;24.2;18.9;20.9;14.8;9.4;;6.9;25.5;65;56.9;3.6;4.5;32.8;8.8;7.6;2.2;3.3;2.1;-14.2;10940;32900;3
319;5891;13023;21040;51.8;15.1;;14.5;16.6;15.9;13.7;13.2;9.7;22.9;66.2;53;3.3;9.9;31.8;18.3;3.8;1.4;1.5;0.9;-20.1;11080;41120;3.7
320;6171;12618;18820;40.4;18.7;32.9;30.3;23.2;19.3;11.6;;10.2;34.8;55.4;46.7;3;5.7;41.8;9;7.4;2;3.4;2;-13.6;10520;32320;3.1
321;6476;13975;20550;46.5;10.8;;12.3;12;11.6;7.6;;5.6;24.6;67.5;59.8;3.3;4.4;34;7.2;5.7;2.3;2;1.4;-14.4;12380;31840;2.6
322;6507;13875;22510;58.9;12.4;;14.1;15.1;13.1;8.6;;8.9;16.6;75.6;61.4;3.2;11;23.9;17.9;2.3;1.2;0.6;0.5;-19.7;11720;43660;3.7
323;5607;12688;19600;44.6;18.2;;23.6;19.9;20.8;13.2;;9.3;32.1;61.3;52.7;3.5;5.1;37.1;9.5;6.6;2.5;2.5;1.6;-14.5;10330;32570;3.2
324;6127;12511;20980;49.3;10.9;;;13.6;12.7;7.3;;7;22.7;58.9;48.3;2.6;8;42.3;10.4;4.1;1.5;1.6;1;-15.7;12380;36200;2.9
325;6249;14587;19050;48.9;21;;23.2;22.1;22.4;19.2;17.2;10.8;30.4;71.2;57.8;3.8;9.6;26.3;15.7;5.6;2;2.2;1.4;-18.8;9820;35830;3.6
326;5786;13180;17150;32;22.5;;28.7;28.4;23.6;16.1;12.2;12;42.1;57.2;49.2;4.4;3.6;37.6;7.9;9.5;3.3;3.7;2.5;-12.2;10030;28420;2.8
327;5633;13244;18850;43.7;19.7;;22.9;27.8;14.8;18.1;;9.8;33.3;68;61.2;3.6;3.2;30.8;7.5;7.8;3.2;2.5;2.1;-14.1;10540;32180;3.1
328;5716;12359;20000;44.4;11.7;;10.7;12.5;12.9;9.2;;7.5;21.4;67.3;56.3;2.4;8.6;30.9;11.3;5;2;1.8;1.2;-14.5;12190;32770;2.7
330;5542;11780;19480;42.2;16.5;25.3;19.3;21.6;16.6;10.1;;8.9;31.3;65.8;57.2;2.9;5.7;34.4;8.1;6.5;2.1;2.7;1.7;-14.8;10670;32730;3.1
331;5505;12017;19710;42.1;14.2;;18.9;15.9;14.7;9.2;;6.7;27.4;62.1;55.8;3.1;3.2;35.2;9.6;6.4;2.1;2.6;1.7;-13.3;11430;32440;2.8
332;5860;11977;20490;46.3;12.3;;14.2;13.2;12.9;8.8;;5;27.4;64.2;58.1;2.6;3.5;36.8;7.3;5.8;1.7;2.5;1.6;-14.1;12010;32650;2.7
333;6110;12650;20460;47.3;13.6;32.5;18.4;18.1;11.3;8.7;;5.9;28.9;59.9;52.8;3;4.1;39.9;9.3;5.8;1.7;2.6;1.5;-14.9;11600;35230;3
334;5041;11462;17690;40.9;21.3;34.9;30.7;27.6;21;11;;9.8;39.6;58.3;52.7;3.7;1.9;38.3;6.3;9.5;3.4;3.8;2.3;-12.4;10110;28790;2.8
335;5362;12518;20730;51.8;13.8;;18.2;17;11.5;11.3;;7.1;27.6;68.5;62;3;3.5;33.2;8;5.2;2.4;1.6;1.2;-14.9;11460;34040;3
336;5310;11020;19130;43;16.5;;21.1;24.4;18.3;9.2;;10.2;32;58.7;49.7;2.8;6.2;39.4;9.3;6.1;1.9;2.7;1.5;-13.5;10700;31180;2.9
337;5544;11520;20000;45.3;13.4;;16.4;16.3;14.4;8.6;;7.8;29.4;61.3;51.1;2.8;7.4;38.3;8.2;5.9;2.2;2.3;1.4;-13.7;11680;31340;2.7
338;5865;13212;20930;47.5;12.3;;12.3;13.3;13;9.7;;6.4;22.3;66.7;58.2;3.2;5.3;32.8;10;5.8;2.2;2.2;1.4;-15.3;11950;35470;3
339;7074;14864;21490;52.6;10.8;;13.5;14.8;12.3;6;;6.1;18.7;57.6;48.4;3.6;5.6;43;11.8;4;1.5;1.5;1;-16.4;12440;36480;2.9
340;6821;16000;22080;46;15.5;17;17.6;19.3;14.5;10.7;;6.7;25.8;79.1;72.5;4.3;2.3;23.4;7.2;4.2;1.8;1.3;1.1;-13.9;11050;45350;4.1
341;5638;12970;20760;44.6;8.8;;10.5;8.9;9.6;;;5.5;21.1;68.2;59.6;3;5.6;32.7;8.1;5.2;2.5;1.7;1;-14.2;13000;32440;2.5
342;5687;12133;18960;39.8;17.5;;22.5;23.2;17;11.9;14.1;10.5;32;58.8;48.8;3.9;6.1;38.9;10.2;5.9;2;2.3;1.6;-13.8;10760;32570;3
343;5264;11974;19910;43.7;11.2;;13.2;11.4;11.2;;;6.8;23;71.8;61.7;3.4;6.7;28.6;7.5;6.4;2.8;2.2;1.4;-14.3;12290;31760;2.6
344;5123;10599;18380;38.3;16.1;;19.8;19.5;16.4;10.1;13.3;8.3;30.6;59.1;52;3.1;4;38.8;8.4;6.6;2.2;2.7;1.7;-12.9;11040;29170;2.6
345;5694;11607;19680;43.6;13.6;;18.1;17.8;13.8;7.5;;6.4;25.9;58.7;50.8;2.9;5;39.1;10.4;6.1;1.8;2.6;1.7;-14.3;11660;33450;2.9
346;5395;11675;19040;42.2;17.8;;23.1;21.3;17.4;12.6;;9;30.6;66.9;58.4;3.5;5;32.8;6.4;7.6;2.5;3;2.1;-13.7;10850;31300;2.9
347;6928;13841;20680;51.1;11.6;;14.9;16.3;14.7;6.4;;6.9;24;50.9;41.5;3.4;6;48.7;13;3.7;1.4;1.3;1;-16.3;12150;35370;2.9
348;5571;11543;19900;44;13;;20.3;16;14.5;8;;6.1;28.1;57.5;48.4;2.8;6.3;42.1;8.9;5.9;1.8;2.5;1.6;-14.4;11580;32690;2.8
349;5786;13105;21090;48.7;9.8;;12.2;9.8;11.6;;;5;22.8;69.8;60.7;2.6;6.5;31.5;8.4;5.2;2.2;1.8;1.2;-14.9;12740;33560;2.6
350;4698;10394;19350;41.5;16.6;28.7;22.3;18.7;16.2;;;6.8;32.2;63.6;57.2;3;3.4;34.8;7;7.8;2.9;2.9;2;-13.2;10860;30800;2.8
351;7512;16885;21280;50.4;9.1;;10;9.8;8.9;;;5;20.3;70.6;60.6;2.8;7.2;31.3;9.6;4.5;2;1.4;1.1;-16;12980;35140;2.7
352;5040;10338;19040;40.6;15.9;;21.4;19.2;18.7;9;;9.7;28.9;56.9;48.7;2.3;5.9;41.4;8.5;6.4;2;2.9;1.5;-13.2;11080;31160;2.8
353;5474;11083;19890;45.1;12.2;;16.3;15.3;12.7;8.3;;5.4;24.2;58.7;50.3;2.4;6;41.2;9.3;5.8;2;2.3;1.5;-15;12030;33420;2.8
354;7054;13483;23180;57.8;12.1;;16.3;15.9;15.1;8.6;;6.5;22.1;54.9;42.4;3.4;9.1;44.1;18.5;3;0.8;1.4;0.8;-20.5;11880;45550;3.8
355;4880;10889;22010;59.3;8.9;;;9.7;;;;6;12.8;77.8;61.7;5.2;10.9;22.7;13.7;3.1;1.6;0.8;0.7;-17.3;13030;36920;2.8
356;5716;11711;19270;45.7;20.3;;27.5;27.1;22;14.2;12;10.3;33.2;51.7;43.2;3.4;5.1;43.8;14.3;6.7;1.7;3.1;1.9;-16.5;9830;37330;3.8
357;5039;10515;20110;46.3;13.6;;17.4;16.6;11.5;9.9;;8.9;29;62.9;54.8;2.7;5.4;35.9;11.2;4.8;1.8;1.8;1.2;-14.8;11510;34000;3
358;6034;12533;20240;47.2;12.5;;16.6;16.6;14.6;8.8;;8.5;23.9;55.1;40.9;3.3;10.9;46.3;10.1;4;1.4;1.7;0.9;-15.5;11800;34990;3
359;4894;11590;17880;42.2;21.4;32.1;26.5;25.9;20.4;15.8;;7.8;34.4;65.9;57.6;4.4;3.9;30.9;8.2;9;3.6;3;2.4;-14;10080;30400;3
360;5213;11076;18860;39.9;16.6;;19.7;22.1;17.7;11.5;;10.6;31.5;55.8;47.9;3.2;4.7;42.7;7.9;6.5;2.2;2.7;1.6;-12.9;10780;30250;2.8
361;5202;11613;19630;50.8;16.7;;15.5;17.2;17.1;18.8;;9.5;25.1;74.5;61.4;5.7;7.4;25.7;11;4.8;1.9;1.8;1.1;-16;10690;33460;3.1
362;4744;10316;18270;40.6;21.5;31.6;32;27.4;22.2;10.6;;8.4;38.4;61.8;53.4;3.4;5;35.1;9.1;8.9;2.5;4;2.4;-14.9;10290;33060;3.2
363;4791;10353;19750;46.2;15.3;;18.7;18.8;15.4;10.2;;8.6;25.7;63.9;56.9;3.3;3.7;35.1;7.6;6.6;2.4;2.6;1.6;-13.2;11260;31150;2.8
364;4410;10162;18680;39.9;19.9;37.3;27.5;23.5;16.2;10.5;;8.4;37.4;65.4;56.8;3;5.6;30.6;9.6;8.1;2.9;3.1;2.1;-13.7;10540;31880;3
365;4599;10128;19280;41.1;16.5;28.9;19.8;20.4;16.1;;;5.6;28.5;65.9;57.3;3.4;5.2;32.5;7.4;7.8;2.7;2.9;2.2;-13.6;11160;31900;2.9
366;4339;9658;21090;52.4;13.2;;16.9;17.6;12.1;;;5.9;25.1;76.1;69.6;4.3;2.2;28.8;5.4;5.2;1.9;1.9;1.4;-15.5;11620;37220;3.2
367;4189;8895;15800;31.4;32.2;43.8;43.7;41.4;34.3;18.9;;15.4;49.8;54;47.2;3.3;3.5;36.9;6.8;14;3.8;6.3;3.9;-11.7;8990;27080;3
368;4563;9053;23680;61.8;13.9;;;17;14.5;12.3;;9.7;18.2;62;47.5;3.4;11.1;29.6;35.1;1.8;0.7;0.7;0.4;-28.5;11130;53630;4.8
369;3997;8666;16840;38.1;28.2;42.3;41;34.5;30;16;;10;43.6;57.6;49.5;3.7;4.4;37.7;7.6;10.9;3.2;4.7;3;-13.8;8800;30340;3.4
370;4581;9745;18560;41.5;19.7;33.9;27.6;24.2;18;12.2;;7.7;35.3;62.8;55.5;3.3;4;35.6;6.5;8.6;2.5;3.9;2.2;-13.5;10420;30520;2.9
371;7192;17048;19670;40.4;11.1;;12;12.8;11.9;7.6;;5.8;23;70;61.7;2.9;5.4;29.3;7.1;6.4;3.1;1.9;1.4;-12.8;12350;30160;2.4
372;4715;9461;20580;48.6;13.1;;16.7;17.2;14.2;8.6;;5.8;25.4;60.1;52.6;3;4.5;40;11;4.5;1.5;1.8;1.2;-15.6;11720;35390;3
373;5127;10999;19040;41.1;14.6;;17.4;16.8;15.6;9.1;;8.2;24.8;64;55.2;2.9;5.9;35.4;7.1;6.6;2.4;2.5;1.7;-13.1;11320;31000;2.7
374;4858;10282;19590;41;12.9;;14.4;15.5;14.6;;;7.2;30.6;59.8;53;3.1;3.7;39;7.6;6.3;2.4;2.5;1.4;-12.7;11720;29400;2.5
375;4871;10997;20860;46.9;11.7;;16.6;12.5;11.6;;;5;27;67.8;61.8;2.8;3.2;31.3;9.2;6.3;2.5;2.2;1.6;-14.6;12190;33910;2.8
376;4701;10110;19620;44.5;17.1;28.8;20.9;17;16.8;12.8;;9.2;28.3;68.6;60;3.6;5;31.3;7.7;7.2;2;3.3;1.9;-14.8;10660;35540;3.3
377;4566;9819;17690;36.3;21;;25.9;27.2;21.5;16.2;13.9;12.2;35.5;56.2;48.2;3.6;4.4;38.8;9.1;8.7;2.8;3.5;2.4;-12.8;10080;29110;2.9
378;4497;9930;17150;35.1;25.4;46;36.9;27;25.7;15.7;;12.4;41.4;53;43.9;4.1;5;39.9;8.5;11.6;3.1;5.4;3.1;-13;9050;29510;3.3
379;5554;11110;21620;57.7;14.6;;18.8;20.3;17.2;11;;8.2;23.9;55;43.2;3.5;8.3;44.1;17.5;3.2;1.2;1.3;0.7;-19.8;10960;41260;3.8
380;4146;9416;17490;39.3;25.1;;29.2;33.5;26.5;19.7;;13.6;39.2;57.3;47.4;4.2;5.7;37.7;9.9;8.6;3;3.1;2.5;-13.5;9760;30790;3.2
381;4493;10662;22590;56;12.5;;15.1;17.2;10.9;;;5.8;25.5;72.1;64.5;3.2;4.4;30.2;9.6;4.7;2.2;1.3;1.2;-16.6;11720;39440;3.4
382;4567;9489;18180;38.6;21.2;;31.3;24.9;23.5;13.4;12.8;11.8;37;51.7;41.2;3.7;6.8;44;9.5;8.5;2.4;3.8;2.3;-13.7;10230;31600;3.1
383;4805;9771;20380;47.2;14.7;;19.2;17.7;16.5;;;5.6;28.2;62.2;53.2;3.1;5.9;39;8.1;6.4;1.7;2.9;1.8;-15.7;11110;35260;3.2
384;4648;9955;17420;36.2;25.9;40.3;28.8;29.6;27.7;19.6;18.9;13.9;38.7;59.2;47.2;4.2;7.8;35.3;11.2;9.5;2.5;4.3;2.7;-15.2;9130;32760;3.6
385;4731;10188;17100;33.8;26;;30.7;30.9;30.7;19.1;;14.4;40.9;57;46.4;3.9;6.7;37.2;8.6;10.4;3;4.5;2.9;-13.2;9230;30410;3.3
386;3892;8120;19760;46;16.9;;27.7;22.1;13.4;10;;7.7;32.4;61.8;55.3;3;3.5;38;7;7.1;2.2;3;1.9;-13.9;10580;32710;3.1
387;4747;10047;19110;42.2;17;;20.7;19.6;18.1;11.6;13.9;8.3;30.1;58.7;49.6;3.2;5.9;38.2;10.7;6.8;2.1;2.8;1.9;-14.4;10670;33480;3.1
388;4224;8840;18880;39.8;15.8;;;20.3;15.4;10.1;;8.8;31.9;59.1;49.5;3.2;6.4;38.9;8.9;6.3;2.1;2.5;1.7;-13.2;11090;30290;2.7
389;4196;8728;19850;42.9;11.9;;;17.3;13.4;;;6.5;27.3;58.2;51.4;2.5;4.3;43.2;7.1;4.9;1.7;2;1.2;-13.4;12150;31000;2.6
390;4452;8956;20260;45.8;13.3;;;17.6;12.3;9.6;;7.2;27.2;60;51.8;2.9;5.3;41.2;6.7;6.1;1.7;2.9;1.5;-14;11580;31850;2.8
391;4570;9863;18990;43.7;20.6;;18;21.2;23.5;21.3;16.3;13;27.6;66.2;50.4;4.3;11.5;30.9;13.1;5.8;1.9;2.4;1.5;-16;9350;34640;3.7
392;4664;9952;19930;42.5;13;;17.4;15.5;14;;;6.2;25.8;60.2;54.3;2.5;3.4;36.8;11.6;5.9;2.2;2.2;1.5;-14.5;11730;33190;2.8
393;3464;7087;19720;44.9;19.2;;20.3;19;18.8;15.7;18.7;11.4;28.6;70.2;58.5;2.8;8.9;30.1;9.3;6.1;1.5;2.9;1.7;-15.7;9860;34550;3.5
394;4417;9115;19870;41.8;13.6;;14.6;18.5;12.4;;;7.5;27;62.1;52.1;2.6;7.4;35.9;10;5.8;1.9;2.3;1.6;-13.8;11580;33200;2.9
395;4181;9047;20050;42.3;12.1;;;17;13.1;;;6.1;24.5;63.1;55.7;2.8;4.6;35.2;10.3;5.4;2.3;1.7;1.4;-14;12100;32380;2.7
396;4439;9743;28270;69.8;7;;;;;;;;14.2;94;86.3;4.7;3;18.3;6.8;2.1;0.8;0.8;0.5;-21.2;14320;50920;3.6
397;3854;7896;19140;42;16.3;;20;22.1;14.3;;;6.7;30.7;62.5;48.8;3.3;10.4;35.1;11.4;6.3;1.9;2.7;1.7;-15.3;11280;33920;3
398;4939;10040;20430;49;12.7;;17.5;19.5;13.8;7.4;;6.8;24;55.6;45.8;4.3;5.5;44.3;10.1;4.4;1.4;1.8;1.2;-14.4;11890;33650;2.8
399;4394;10075;23400;61;7.2;;;8.6;;;;5;11.8;76.9;67.4;2.7;6.8;22.5;14.8;2.9;1.7;0.7;0.5;-17.1;14110;38740;2.7
400;3940;8200;19720;44.4;13.8;;;20.2;14.5;;;6.5;27.5;62;54;2.6;5.4;38;7.7;6;2;2.6;1.4;-13.7;11620;31620;2.7
401;4251;8543;17620;35.7;24;;33.6;31.9;27.6;14.5;;15.6;40.2;52.1;42.5;3.8;5.8;42.9;8.8;8.6;2.1;4.2;2.3;-12.4;9480;30120;3.2
402;3728;7971;20570;48.5;11;;;15.2;;;;5.6;23.8;63.5;53.7;2.3;7.5;35.7;9.7;5.7;2.1;2.3;1.3;-14.6;12250;33380;2.7
403;4825;10621;18010;36.7;22.5;35.8;30.7;26;21.4;13.8;;11.1;35.9;61.6;51.1;4.5;6;33.6;9.9;9.5;3;3.8;2.7;-14.6;10020;32220;3.2
404;4601;9520;19630;43.5;13.9;;;19.4;16.5;8.8;;9.7;24;55.6;43.5;3.6;8.5;43.8;9.1;5.2;1.7;2.2;1.3;-13.7;11570;31530;2.7
405;4109;8108;19420;43;15.5;;22.7;19.4;16;10.2;;8.5;30.9;58.1;49.2;2.9;6;41.5;8.6;5.9;1.7;2.7;1.5;-14.1;11480;32980;2.9
406;3587;7985;18480;42.3;20.4;;24.9;23.4;21.5;12.8;;10.4;33.7;67.1;59.7;3.4;4;29.5;10;7.5;2.4;3.1;2;-14.1;9850;32910;3.3
407;3965;8753;19470;44.5;16.5;;21.1;19;15.7;;;7.7;32.5;67;59.4;4.1;3.5;30.3;9.1;7.4;2.8;2.6;2;-13.8;10880;31540;2.9
408;4024;7991;19760;44;12.9;;;16.4;;;;7.1;26.3;56.2;48.2;2.7;5.3;42.2;10.1;5.4;1.6;2.3;1.5;-13.9;11700;32220;2.8
409;3427;7371;16770;35.5;28.8;45.5;40.3;34.8;27.1;16.3;;11.9;44.8;58.1;49.1;3.5;5.5;32.9;9.1;12.8;3.2;6.1;3.5;-12.9;9170;29920;3.3
410;3803;7919;18650;40.7;20;;25.3;29;20.9;12.8;14.9;10.6;36;56.3;45.9;3.3;7.1;40.3;11.3;6.5;2.1;2.6;1.8;-14.4;10200;32640;3.2
411;3933;8839;21390;52.5;11.8;;16.1;14;;;;5;21.8;70.7;63.2;3.4;4.1;30.9;7.6;4.8;2.2;1.5;1.1;-14;11980;33410;2.8
412;3809;8260;19040;43;19.7;;22.9;22.4;17.9;15.7;;;31;74.9;65;6.2;3.7;27.8;4;7.5;2.4;2.8;2.3;-14.2;10450;33890;3.2
413;3481;7970;19190;46.3;15.5;;21.3;17.4;13.2;;;7.5;25.1;66.8;59.1;3.7;4;31.6;7.4;8.1;3.2;3;1.9;-13.9;11410;30840;2.7
414;3594;7007;18910;43.7;17.6;;23.3;24.4;20.2;;;9.8;32.7;54;46.3;2.7;5;43.7;8.7;7.1;1.9;3.5;1.7;-13.5;10390;31060;3
415;3685;8074;21090;52;16.1;;23.7;19.9;13.5;;;6.2;28.7;74.7;66.1;3;5.6;29.6;8.8;4.5;1.5;1.7;1.3;-17.6;10680;39890;3.7
416;3631;7306;19600;44.6;14;;;18;15.9;;;8;29.2;56.4;48.9;2.3;5.2;43.6;9.7;4.7;1.6;1.9;1.2;-14.4;11440;32670;2.9
417;3444;7334;19730;45.4;15.9;;22;18.5;19.8;;;8.1;29;60.4;51.9;2.6;5.9;37.5;10.5;5.8;2.1;2.1;1.6;-14.2;10730;32850;3.1
418;3723;7864;20350;45.9;12.7;;;18.3;;;;5;24.1;65.8;56.7;2.6;6.5;34;8.5;6.7;2;2.9;1.8;-15;12110;35040;2.9
419;3638;7700;18150;37.4;18.3;37.3;22.4;21.4;20.9;;;7.6;35.6;61.4;53.3;4.2;3.9;36.6;6.5;8.5;2.6;3.6;2.3;-13;10450;28810;2.8
